"filter_level","retweeted","jDate","in_reply_to_screen_name","possibly_sensitive","truncated","lang","in_reply_to_status_id_str","id","extended_entities","in_reply_to_user_id_str","X_id","timestamp_ms","in_reply_to_status_id","created_at","favorite_count","place","coordinates","retweeted_status","text","contributors","geo","entities","source","favorited","in_reply_to_user_id","retweet_count","id_str","user","manual_class"
"medium","false","Sat Sep 20 23:17:25 MST 2014","","true","false","en","","5.1357269006275789E17","",NA,"541e6d7377da5f32ccbd8103",1411280245692,"","Sun Sep 21 06:17:25 +0000 2014",0,"","",NA,"My neighbor insists on working on the Sabbath. Exodus 35:2 states he should be put to death. Am I morally obligated to kill him myself?",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false",NA,0,"513572690062757888","{ ""id"" : 2.359935667E9 , ""id_str"" : ""2359935667"" , ""name"" : ""Dr. Tom Stevens"" , ""screen_name"" : ""DrTomStevens"" , ""location"" : """" , ""url"" :  null  , ""description"" : ""Pro-Liberty Activist, Freethinker, Critic, Beaux Arts Society President, Rising Action Blogger, Libertarian, Attorney, Patriot. Objectivist, Adventurer"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 3495 , ""friends_count"" : 3534 , ""listed_count"" : 42 , ""favourites_count"" : 3 , ""statuses_count"" : 596 , ""created_at"" : ""Mon Feb 24 19:18:32 +0000 2014"" , ""utc_offset"" : -14400 , ""time_zone"" : ""Eastern Time (US & Canada)"" , ""geo_enabled"" : false , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""C0DEED"" , ""profile_background_image_url"" : ""http://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_image_url_https"" : ""https://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""0084B4"" , ""profile_sidebar_border_color"" : ""C0DEED"" , ""profile_sidebar_fill_color"" : ""DDEEF6"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/438035055802204160/tGl_LG5m_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/438035055802204160/tGl_LG5m_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/2359935667/1407812851"" , ""default_profile"" : true , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",0
"medium","false","Sat Sep 20 23:17:33 MST 2014","","false","false","en","","5.1357272135647232E17","",NA,"541e6d7b77da5f32ccbd8105",1411280253153,"","Sun Sep 21 06:17:33 +0000 2014",0,"","",NA,"I wanna hang out .. *puppy face* .. pero I'm not try I g to invite myself. Fuk daht.",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",NA,0,"513572721356472320","{ ""id"" : 397693023 , ""id_str"" : ""397693023"" , ""name"" : ""DaliBoo♥ ʕ ᵔᴥᵔ ʔ"" , ""screen_name"" : ""ItsMe_Dali"" , ""location"" : ""Nb, CT"" , ""url"" :  null  , ""description"" : ""Princess Dali, CollegeGirl, Music is life .. Diamond lover. July 19, 2014 ❤"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 950 , ""friends_count"" : 898 , ""listed_count"" : 1 , ""favourites_count"" : 141 , ""statuses_count"" : 30905 , ""created_at"" : ""Tue Oct 25 01:28:55 +0000 2011"" , ""utc_offset"" : -25200 , ""time_zone"" : ""Pacific Time (US & Canada)"" , ""geo_enabled"" : false , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""D685D6"" , ""profile_background_image_url"" : ""http://pbs.twimg.com/profile_background_images/696739674/2c89b5f3baa11336da192055ee1cd1d7.jpeg"" , ""profile_background_image_url_https"" : ""https://pbs.twimg.com/profile_background_images/696739674/2c89b5f3baa11336da192055ee1cd1d7.jpeg"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""1EC0E8"" , ""profile_sidebar_border_color"" : ""FFFFFF"" , ""profile_sidebar_fill_color"" : ""DDEEF6"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/505045945256779776/qSrr9BkF_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/505045945256779776/qSrr9BkF_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/397693023/1409955278"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",0
"medium","false","Sat Sep 20 23:17:45 MST 2014","","false","false","en","","5.1357277343714509E17","",NA,"541e6d8777da5f32ccbd8106",1411280265570,"","Sun Sep 21 06:17:45 +0000 2014",0,"","",NA,"If i fall down the stairs and die i want everyone to know i love them especially u Alicia carpenter",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","false",NA,0,"513572773437145088","{ ""id"" : 571801620 , ""id_str"" : ""571801620"" , ""name"" : ""g wozza"" , ""screen_name"" : ""graceophinexo"" , ""location"" : """" , ""url"" : ""http://ppprettygross.tumblr.com/"" , ""description"" : ""I can't go a day without listening to the smiths"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 721 , ""friends_count"" : 584 , ""listed_count"" : 8 , ""favourites_count"" : 24603 , ""statuses_count"" : 71240 , ""created_at"" : ""Sat May 05 12:50:13 +0000 2012"" , ""utc_offset"" : 7200 , ""time_zone"" : ""Amsterdam"" , ""geo_enabled"" : false , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""C0DEED"" , ""profile_background_image_url"" : ""http://pbs.twimg.com/profile_background_images/378800000158673517/KcHPxAth.jpeg"" , ""profile_background_image_url_https"" : ""https://pbs.twimg.com/profile_background_images/378800000158673517/KcHPxAth.jpeg"" , ""profile_background_tile"" : true , ""profile_link_color"" : ""0084B4"" , ""profile_sidebar_border_color"" : ""FFFFFF"" , ""profile_sidebar_fill_color"" : ""DDEEF6"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/511549618757591040/5wP8WcKP_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/511549618757591040/5wP8WcKP_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/571801620/1409660900"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",0
"medium","false","Sat Sep 20 23:17:48 MST 2014","","false","false","en","","5.135727866571776E17","",NA,"541e6d8a77da5f32ccbd8107",1411280268722,"","Sun Sep 21 06:17:48 +0000 2014",0,"","",NA,"u guys are all I want coffee meanwhile me",NA,"","","","",NA,NA,"","",0
"medium","false","Sat Sep 20 23:17:51 MST 2014","","false","false","en","","5.1357279816634778E17","",NA,"541e6d8d77da5f32ccbd8108",1411280271467,"","Sun Sep 21 06:17:51 +0000 2014",0,"","",NA,"I drink because I'm happy and not because I want to die ������ Sorry na gni.",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",NA,0,"513572798166347778","{ ""id"" : 126295017 , ""id_str"" : ""126295017"" , ""name"" : ""cheska sombong"" , ""screen_name"" : ""ohhcorzeee"" , ""location"" : """" , ""url"" :  null  , ""description"" : ""http://melodicstupidityy.tumblr.com/"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 194 , ""friends_count"" : 172 , ""listed_count"" : 0 , ""favourites_count"" : 2834 , ""statuses_count"" : 10737 , ""created_at"" : ""Thu Mar 25 11:45:36 +0000 2010"" , ""utc_offset"" : 28800 , ""time_zone"" : ""Singapore"" , ""geo_enabled"" : true , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""0A080A"" , ""profile_background_image_url"" : ""http://pbs.twimg.com/profile_background_images/684457977/56b8bdb28de8e41c9acbaa993e16a1eb.jpeg"" , ""profile_background_image_url_https"" : ""https://pbs.twimg.com/profile_background_images/684457977/56b8bdb28de8e41c9acbaa993e16a1eb.jpeg"" , ""profile_background_tile"" : true , ""profile_link_color"" : ""76C4C4"" , ""profile_sidebar_border_color"" : ""FFFFFF"" , ""profile_sidebar_fill_color"" : ""141010"" , ""profile_text_color"" : ""445196"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/508652868048408576/Unc2M6vc_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/508652868048408576/Unc2M6vc_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/126295017/1372252417"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",0
"medium","false","Sat Sep 20 23:18:00 MST 2014","","false","false","en","","5.1357283796231373E17","",NA,"541e6d9677da5f32ccbd810b",1411280280953,"","Sun Sep 21 06:18:00 +0000 2014",0,"","",NA,"lmao i just have never felt so fucking sad in my entire life i've cried so much today i just want to die",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","false",NA,0,"513572837962313729","{ ""id"" : 40153846 , ""id_str"" : ""40153846"" , ""name"" : ""baneeners"" , ""screen_name"" : ""thunderfrosts"" , ""location"" : """" , ""url"" : ""http://thunderfrosts.tumblr.com/"" , ""description"" : ""i'm nina and i'm a weeb"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 101 , ""friends_count"" : 74 , ""listed_count"" : 1 , ""favourites_count"" : 6322 , ""statuses_count"" : 19140 , ""created_at"" : ""Fri May 15 02:27:45 +0000 2009"" , ""utc_offset"" : -14400 , ""time_zone"" : ""Eastern Time (US & Canada)"" , ""geo_enabled"" : true , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""F2EEEF"" , ""profile_background_image_url"" : ""http://pbs.twimg.com/profile_background_images/433272685859069953/Z_LFUGCm.jpeg"" , ""profile_background_image_url_https"" : ""https://pbs.twimg.com/profile_background_images/433272685859069953/Z_LFUGCm.jpeg"" , ""profile_background_tile"" : true , ""profile_link_color"" : ""7B8894"" , ""profile_sidebar_border_color"" : ""FFFFFF"" , ""profile_sidebar_fill_color"" : ""FAFAFA"" , ""profile_text_color"" : ""8F2E2E"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/512104920393461760/XRT1IBi1_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/512104920393461760/XRT1IBi1_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/40153846/1406053161"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",1
"medium","false","Sat Sep 20 23:18:01 MST 2014","","false","false","en","","5.135728401349673E17","",NA,"541e6d9777da5f32ccbd810c",1411280281473,"","Sun Sep 21 06:18:01 +0000 2014",0,"","",NA,"I want to die",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",NA,0,"513572840134967296","{ ""id"" : 268436990 , ""id_str"" : ""268436990"" , ""name"" : ""M E M E T E A M "" , ""screen_name"" : ""Spread_Eagle_17"" , ""location"" : ""Florida"" , ""url"" :  null  , ""description"" : ""I love Ignition Remix jokes and bad puns about sports. Twitter is stupid. #Nets #Cowboys"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 404 , ""friends_count"" : 845 , ""listed_count"" : 13 , ""favourites_count"" : 31042 , ""statuses_count"" : 59088 , ""created_at"" : ""Fri Mar 18 19:34:14 +0000 2011"" , ""utc_offset"" : -14400 , ""time_zone"" : ""Eastern Time (US & Canada)"" , ""geo_enabled"" : true , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""940909"" , ""profile_background_image_url"" : ""http://pbs.twimg.com/profile_background_images/785015492/6049ca6fd908bf67db954356e50d75d1.jpeg"" , ""profile_background_image_url_https"" : ""https://pbs.twimg.com/profile_background_images/785015492/6049ca6fd908bf67db954356e50d75d1.jpeg"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""940909"" , ""profile_sidebar_border_color"" : ""000000"" , ""profile_sidebar_fill_color"" : ""DDEEF6"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/492535225206185984/o-3EKVW5_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/492535225206185984/o-3EKVW5_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/268436990/1410920429"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",1
"medium","false","Sat Sep 20 23:18:04 MST 2014","","false","false","en","","5.1357285387089101E17","",NA,"541e6d9a77da5f32ccbd810e",1411280284762,"","Sun Sep 21 06:18:04 +0000 2014",0,"","",NA,"I'am gonna be a Superstar Musician, kill myself and go out in the flame of glory just like… http://t.co/95sRgVtidq",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ { ""url"" : ""http://t.co/95sRgVtidq"" , ""expanded_url"" : ""http://instagram.com/p/tMnwkNFC98/"" , ""display_url"" : ""instagram.com/p/tMnwkNFC98/"" , ""indices"" : [ 92 , 114]}] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","false",NA,0,"513572853870891008","{ ""id"" : 401387267 , ""id_str"" : ""401387267"" , ""name"" : ""isay lesigues"" , ""screen_name"" : ""OMGamazingisay"" , ""location"" : ""manila"" , ""url"" : ""http://facebook.com/amazingisay"" , ""description"" : ""LIFE is full of FAKE PEOPLE \r\nand before you DECIDE TO JUDGE\r\nthem .. make sure you're not\r\nONE of THEM :]]"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 26 , ""friends_count"" : 287 , ""listed_count"" : 2 , ""favourites_count"" : 18 , ""statuses_count"" : 617 , ""created_at"" : ""Sun Oct 30 13:32:28 +0000 2011"" , ""utc_offset"" : 28800 , ""time_zone"" : ""Beijing"" , ""geo_enabled"" : true , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""D67CBE"" , ""profile_background_image_url"" : ""http://pbs.twimg.com/profile_background_images/614020363/p1gk4zwrr7cv213v31t5.jpeg"" , ""profile_background_image_url_https"" : ""https://pbs.twimg.com/profile_background_images/614020363/p1gk4zwrr7cv213v31t5.jpeg"" , ""profile_background_tile"" : true , ""profile_link_color"" : ""AFE00D"" , ""profile_sidebar_border_color"" : ""30DE0D"" , ""profile_sidebar_fill_color"" : ""22A882"" , ""profile_text_color"" : ""330B33"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/508473965874929664/is9DQZvQ_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/508473965874929664/is9DQZvQ_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/401387267/1410064613"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",0
"medium","false","Sat Sep 20 23:18:09 MST 2014","","false","false","en","","5.1357287425103462E17","",NA,"541e6d9f77da5f32ccbd810f",1411280289607,"","Sun Sep 21 06:18:09 +0000 2014",0,"","",NA,"tbh #RollyBird is like the new Flappy Bird ������ just hope Aaron doesn't commit suicide",NA,"","{ ""hashtags"" : [ { ""text"" : ""RollyBird"" , ""indices"" : [ 4 , 14]}] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",NA,0,"513572874251034624","{ ""id"" : 1348522328 , ""id_str"" : ""1348522328"" , ""name"" : ""Nisha Lopez"" , ""screen_name"" : ""nishaalopezz"" , ""location"" : ""m a l a y s i a "" , ""url"" : ""http://www.nowebsite.com"" , ""description"" : ""eleventh sign of the zodiac || I'm all about that bass"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 56 , ""friends_count"" : 170 , ""listed_count"" : 2 , ""favourites_count"" : 219 , ""statuses_count"" : 481 , ""created_at"" : ""Sat Apr 13 06:26:01 +0000 2013"" , ""utc_offset"" :  null  , ""time_zone"" :  null  , ""geo_enabled"" : false , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""ACDED6"" , ""profile_background_image_url"" : ""http://abs.twimg.com/images/themes/theme18/bg.gif"" , ""profile_background_image_url_https"" : ""https://abs.twimg.com/images/themes/theme18/bg.gif"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""038543"" , ""profile_sidebar_border_color"" : ""EEEEEE"" , ""profile_sidebar_fill_color"" : ""F6F6F6"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/513321848264613888/SMSycBGX_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/513321848264613888/SMSycBGX_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/1348522328/1411220441"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",0
"medium","false","Sat Sep 20 23:18:10 MST 2014","","false","false","en","","5.1357287832368333E17","",NA,"541e6da077da5f32ccbd8110",1411280290578,"","Sun Sep 21 06:18:10 +0000 2014",0,"","",NA,"I want to die I hate this shit",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",NA,0,"513572878323683328","{ ""id"" : 2.778602079E9 , ""id_str"" : ""2778602079"" , ""name"" : ""Richie Jones"" , ""screen_name"" : ""e260db83e7c844b"" , ""location"" : """" , ""url"" :  null  , ""description"" :  null  , ""protected"" : false , ""verified"" : false , ""followers_count"" : 0 , ""friends_count"" : 0 , ""listed_count"" : 0 , ""favourites_count"" : 0 , ""statuses_count"" : 1 , ""created_at"" : ""Sun Sep 21 06:11:50 +0000 2014"" , ""utc_offset"" :  null  , ""time_zone"" :  null  , ""geo_enabled"" : false , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""C0DEED"" , ""profile_background_image_url"" : ""http://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_image_url_https"" : ""https://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""0084B4"" , ""profile_sidebar_border_color"" : ""C0DEED"" , ""profile_sidebar_fill_color"" : ""DDEEF6"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png"" , ""profile_image_url_https"" : ""https://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png"" , ""default_profile"" : true , ""default_profile_image"" : true , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",1
"medium","false","Sat Sep 20 23:18:29 MST 2014","","false","false","en","","5.1357295843948544E17","",NA,"541e6db377da5f32ccbd8113",1411280309679,"","Sun Sep 21 06:18:29 +0000 2014",0,"","",NA,"When I die I want to be buried in a circle casket that Rectangle casket played out bruh ������✋",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://www.cloudhopper.com/"" rel=""nofollow"">Cloudhopper</a>","false",NA,0,"513572958439485440","{ ""id"" : 1470598586 , ""id_str"" : ""1470598586"" , ""name"" : ""lG: @KBreJai_ ❤️✨"" , ""screen_name"" : ""JaiiiiiBree"" , ""location"" : """" , ""url"" : ""http://ask.fm/BrejaiPinkins"" , ""description"" : ""bish Bye ✌️"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 1237 , ""friends_count"" : 1411 , ""listed_count"" : 0 , ""favourites_count"" : 5504 , ""statuses_count"" : 23471 , ""created_at"" : ""Thu May 30 20:29:33 +0000 2013"" , ""utc_offset"" :  null  , ""time_zone"" :  null  , ""geo_enabled"" : false , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""D7ADDE"" , ""profile_background_image_url"" : ""http://abs.twimg.com/images/themes/theme18/bg.gif"" , ""profile_background_image_url_https"" : ""https://abs.twimg.com/images/themes/theme18/bg.gif"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""85040F"" , ""profile_sidebar_border_color"" : ""FFFFFF"" , ""profile_sidebar_fill_color"" : ""DDEEF6"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/511733301783302144/0D9kbBBM_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/511733301783302144/0D9kbBBM_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/1470598586/1410325314"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",0
"medium","false","Sat Sep 20 23:18:45 MST 2014","","false","false","en","","5.1357302401325466E17","",NA,"541e6dc377da5f32ccbd8117",1411280325312,"","Sun Sep 21 06:18:45 +0000 2014",0,"","",NA,"dropping a Gem tomorrow and IT WILL GET 500 RT's!",NA,"","","","",NA,NA,"","",0
"medium","false","Sat Sep 20 23:18:49 MST 2014","","false","false","en","","5.1357304274879283E17","",NA,"541e6dc777da5f32ccbd8118",1411280329779,"","Sun Sep 21 06:18:49 +0000 2014",0,"","",NA,"want to die",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",NA,0,"513573042748792832","{ ""id"" : 598124008 , ""id_str"" : ""598124008"" , ""name"" : """" , ""screen_name"" : ""btrsyarhmn"" , ""location"" : ""dan"" , ""url"" :  null  , ""description"" : ""somethings arent meant to last forever"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 1520 , ""friends_count"" : 823 , ""listed_count"" : 7 , ""favourites_count"" : 2215 , ""statuses_count"" : 61254 , ""created_at"" : ""Sun Jun 03 07:39:51 +0000 2012"" , ""utc_offset"" : 28800 , ""time_zone"" : ""Beijing"" , ""geo_enabled"" : true , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""E9C1EB"" , ""profile_background_image_url"" : ""http://pbs.twimg.com/profile_background_images/378800000053502962/6d4ab10b1fcd1c6f7697ffded82a12f5.png"" , ""profile_background_image_url_https"" : ""https://pbs.twimg.com/profile_background_images/378800000053502962/6d4ab10b1fcd1c6f7697ffded82a12f5.png"" , ""profile_background_tile"" : true , ""profile_link_color"" : ""000000"" , ""profile_sidebar_border_color"" : ""000000"" , ""profile_sidebar_fill_color"" : ""DDEEF6"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/512875682200707072/wLoViMWI_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/512875682200707072/wLoViMWI_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/598124008/1410881692"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",1
"medium","false","Sat Sep 20 23:19:00 MST 2014","","false","false","en","","5.1357308726754099E17","",NA,"541e6dd277da5f32ccbd811a",1411280340393,"","Sun Sep 21 06:19:00 +0000 2014",0,"","",NA,"just walking from 17th to 18th on berks by myself led me to be asked ""want to hang out?"" or ""how you doin?"" at least 6 times each #stop ������",NA,"","{ ""hashtags"" : [ { ""text"" : ""stop"" , ""indices"" : [ 130 , 135]}] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",NA,0,"513573087267540992","{ ""id"" : 150807749 , ""id_str"" : ""150807749"" , ""name"" : ""mackie"" , ""screen_name"" : ""_mommamack"" , ""location"" : """" , ""url"" :  null  , ""description"" : ""hedgehog enthusiast, avid crafter"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 708 , ""friends_count"" : 506 , ""listed_count"" : 3 , ""favourites_count"" : 2736 , ""statuses_count"" : 15924 , ""created_at"" : ""Tue Jun 01 21:57:33 +0000 2010"" , ""utc_offset"" : 7200 , ""time_zone"" : ""Madrid"" , ""geo_enabled"" : false , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""000000"" , ""profile_background_image_url"" : ""http://pbs.twimg.com/profile_background_images/274901907/x0de63a618aee6a33046ac3d7dcbdd82.png"" , ""profile_background_image_url_https"" : ""https://pbs.twimg.com/profile_background_images/274901907/x0de63a618aee6a33046ac3d7dcbdd82.png"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""CB1D52"" , ""profile_sidebar_border_color"" : ""FFFFFF"" , ""profile_sidebar_fill_color"" : ""F47054"" , ""profile_text_color"" : ""779499"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/500484894838251520/fQR1C7PN_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/500484894838251520/fQR1C7PN_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/150807749/1408038148"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",0
